column1,upload,latency,server_id,upload_bytes,packet_loss,download,jitter,download_bytes
2022-06-03 09:35:00,49.22474972847,131.156,1779.0,85683536.0,0.0,67.42242845884,1.381,90045304.0
2022-06-03 09:40:00,48.030650228835,131.907,1779.0,59138342.0,0.0,66.04468179215999,2.268,94257640.0
2022-06-03 09:45:00,48.57738030393,132.102,1779.0,81933936.0,0.0,65.167598913565,1.973,92893208.0
2022-06-03 09:50:00,47.75723560022,135.582,1779.0,80305516.0,0.0,63.995761988539996,1.686,91057808.0
2022-06-03 09:55:00,46.486277575355,132.704,1779.0,79242272.0,0.0,59.495357354125,1.196,84856904.0
2022-06-03 10:00:00,50.089656092645,134.269,1779.0,88383528.0,0.0,69.492565609955,161.814,94966304.0
2022-06-03 10:05:00,47.433848434355,133.503,1779.0,67883926.0,0.0,62.29321671792,5.039,87430104.0
2022-06-03 10:10:00,49.562724297575,131.684,1779.0,89966608.0,0.0,66.04800820838,3.91,90649168.0
2022-06-03 10:15:00,49.555476372324996,132.782,1779.0,88892624.0,0.0,69.693294992405,4.886,94999640.0
2022-06-03 10:20:00,49.57875365647,134.168,1779.0,85622822.0,0.0,68.551693359765,1.06,91980104.0
2022-06-03 10:25:00,49.821437082025,131.937,1779.0,90078336.0,0.0,66.4353983689,2.528,94922072.0
2022-06-03 10:30:00,49.242320225155,132.455,1779.0,87847385.0,0.0,62.7479591775,3.908,85553270.0
2022-06-03 10:35:00,49.44467466874,133.693,1779.0,89281076.0,0.0,70.20069553627499,1.088,95326672.0
2022-06-03 10:40:00,49.11429134766,133.316,1779.0,87764284.0,0.0,67.057674713285,0.587,94592504.0
2022-06-03 10:45:00,47.961909379885,131.944,1779.0,61485174.0,0.0,68.520885862755,3.433,93195872.0
2022-06-03 10:50:00,48.743601932795,133.698,1779.0,68103279.0,0.0,64.71735016763999,5.083,91095304.0
2022-06-03 10:55:00,48.28346549095,133.418,1779.0,84764932.0,0.0,66.59727887201,2.947,89823168.0
2022-06-03 11:00:00,48.656092772145,132.567,1779.0,86412912.0,0.0,68.897503317535,4.043,93564072.0
2022-06-03 11:05:00,49.577334588999996,132.039,1779.0,87943992.0,0.0,69.31127592596499,9.014,92964768.0
2022-06-03 11:10:00,49.254458592599995,132.469,1779.0,88846368.0,0.0,69.12764401771,2.68,93625104.0
2022-06-03 11:15:00,48.82481684257,133.192,1779.0,72370654.0,0.0,66.61034039625,0.847,90476504.0
2022-06-03 11:20:00,47.163996733204996,132.347,1779.0,58399412.0,0.0,67.7040141695,1.199,92420007.0
2022-06-03 11:25:00,49.60641784274,131.972,1779.0,88047172.0,0.0,66.45656231063,3.053,90049504.0
2022-06-03 11:30:00,47.006754902255,132.967,1779.0,64511842.0,0.0,66.613537112755,0.979,90781903.0
2022-06-03 11:35:00,49.165797393305,133.669,1779.0,74088391.0,0.0,65.07695407157,2.356,92870240.0
2022-06-03 11:40:00,49.271403478894996,132.469,1779.0,84662112.0,0.0,63.47191246905,2.942,89851272.0
2022-06-03 11:45:00,47.48678880626,132.656,1779.0,65766296.0,0.0,65.274746136945,1.993,93281840.0
2022-06-03 11:50:00,48.387690656045,132.827,1779.0,83107188.0,0.0,63.5873452154,0.859,90285042.0
2022-06-03 11:55:00,49.68939514276,132.154,1779.0,72854821.0,0.0,58.886333268855,2.369,84026440.0
2022-06-03 12:00:00,48.523493887045,132.737,1779.0,61905466.0,0.0,64.192363868295,4.183,91981504.0
2022-06-03 12:05:00,44.03363307652,133.48,1779.0,72141374.0,0.0,64.885875873795,1.826,88862768.0
2022-06-03 12:10:00,50.88948371747,134.117,1779.0,88969258.0,0.0,66.237331645305,2.503,93469600.0
2022-06-03 12:15:00,48.491740345055,132.501,1779.0,85400206.0,0.0,63.22552878692,3.835,86475040.0
2022-06-03 12:20:00,49.169276397425,132.704,1779.0,68637330.0,0.0,65.30183811859,7.17,93268000.0
2022-06-03 12:25:00,47.065318138274996,133.626,1779.0,77596600.0,0.696864,67.911495566525,2.086,90984704.0
2022-06-03 12:30:00,49.533305350455,132.505,1779.0,88835846.0,0.0,65.46083471039,1.285,92481872.0
2022-06-03 12:35:00,47.52911668972,131.691,1779.0,55720684.0,0.0,64.419292593175,1.214,91102768.0
2022-06-03 12:40:00,48.321635354135,132.883,1779.0,83632522.0,0.0,67.223568278165,4.673,91390440.0
2022-06-03 12:45:00,48.755900517535,133.303,1779.0,86516139.0,0.0,65.76323341061,0.762,89705000.0
2022-06-03 12:50:00,47.83566578082,130.186,1779.0,68011446.0,0.0,62.406932850395,1.425,87570104.0
2022-06-03 12:55:00,48.82109369781,131.438,1779.0,72548242.0,0.0,60.59126654011,1.125,88312407.0
2022-06-03 13:00:00,49.069331322925,133.882,1779.0,71226360.0,0.0,63.727459054575,3.827,91256200.0
2022-06-03 13:05:00,48.830943246755,132.033,1779.0,82358354.0,0.0,62.92451863659,1.348,90727408.0
2022-06-03 13:10:00,49.80449219573,132.544,1779.0,67361082.0,0.0,63.537105649325,1.991,88674704.0
2022-06-03 13:15:00,47.60354906734,134.189,1779.0,64365588.0,0.0,66.01892495464,16.804,93522640.0
2022-06-03 13:20:00,48.695643555825,131.389,1779.0,59640566.0,0.0,62.36200334324,1.266,87606504.0
2022-06-03 13:25:00,48.361941447919996,132.401,1779.0,63854606.0,1.00671,65.334774216805,1.901,92919504.0
2022-06-03 13:30:00,49.488581836965,133.123,1779.0,84507750.0,0.0,59.778652049265,0.915,83470904.0
2022-06-03 13:35:00,49.35676877955,134.289,1779.0,92534716.0,0.0,65.211666299085,3.902,90223000.0
2022-06-03 13:40:00,46.998606708395,131.761,1779.0,81408324.0,0.0,67.390362111655,5.189,91466872.0
2022-06-03 13:45:00,47.76295764647,132.227,1779.0,59789775.0,0.0,59.911884174149996,4.43,87066302.0
2022-06-03 13:50:00,49.45727842928,134.991,1779.0,72617618.0,0.0,69.93069887662,1.252,92766904.0
2022-06-03 13:55:00,49.012736470815,130.441,1779.0,71083808.0,0.0,61.364978745849996,8.958,82652472.0
2022-06-03 14:00:00,49.12224117725,132.873,1779.0,69801211.0,0.0,61.308460187689995,3.474,85936200.0
2022-06-03 14:05:00,49.408625777364996,133.193,1779.0,70706436.0,0.0,65.90649818992,2.511,93916304.0
2022-06-03 14:10:00,48.338557352245,132.322,1779.0,85387621.0,0.0,69.543316345495,1.224,94194800.0
2022-06-03 14:15:00,47.875758251545,133.477,1779.0,59242261.0,2.34899,57.66005298111,1.895,78832704.0
2022-06-03 14:20:00,48.895594739985,131.198,1779.0,83621486.0,0.0,66.731182383655,1.354,90729904.0
2022-06-03 14:25:00,49.619265743919996,130.804,1779.0,83909480.0,0.0,71.89662612143,1.355,96226304.0
2022-06-03 14:30:00,49.243220493765,133.186,1779.0,74573140.0,0.0,69.17431302692499,15.872,93530208.0
2022-06-03 14:35:00,48.88132014194,138.624,1779.0,72334256.0,0.0,52.909068497315,17.046,76976768.0
2022-06-03 14:40:00,48.434168930385,132.175,1779.0,84870730.0,0.0,68.48158684911,2.942,93126704.0
2022-06-03 14:45:00,50.199519380645,134.975,1779.0,84827627.0,0.0,58.084316007664995,0.965,84490104.0
2022-06-03 14:50:00,48.14927969169,134.266,1779.0,82226458.0,0.0,65.266811566145,5.847,88450474.0
2022-06-03 14:55:00,49.104090846545,132.313,1779.0,71242546.0,0.0,62.451740287229995,4.099,88713800.0
2022-06-03 15:00:00,48.59097588582,134.924,1779.0,63637154.0,0.0,63.838756668834996,9.015,86207890.0
2022-06-03 15:05:00,48.79588617673,131.498,1779.0,82027118.0,0.0,67.02661544624,4.193,90471346.0
2022-06-03 15:10:00,49.32240598447,132.527,1779.0,89628326.0,0.0,68.35442009325,1.969,92519672.0
2022-06-03 15:15:00,49.828166208415,130.511,1779.0,72962922.0,0.0,68.93881649146,2.842,92764568.0
2022-06-03 15:20:00,49.15280453362,133.699,1779.0,76598849.0,0.0,61.766155223135,1.372,88005504.0
2022-06-03 15:25:00,48.658213743954995,133.309,1779.0,62122997.0,0.0,68.1825298239,1.03,91435400.0
2022-06-03 15:30:00,48.912806655105,133.808,1779.0,86589616.0,0.0,65.280361371665,0.663,92404040.0
2022-06-03 15:35:00,49.60522765712,132.793,1779.0,69984274.0,0.0,63.636333560695,5.104,89293400.0
2022-06-03 15:40:00,49.158488432895,132.915,1779.0,73729400.0,0.0,68.235836406765,3.745,90972568.0
2022-06-03 15:45:00,49.228572055365,129.483,1779.0,70128062.0,0.0,63.37765892322,1.084,90218536.0
2022-06-03 15:50:00,48.72282709021,133.521,1779.0,67565018.0,0.0,66.121975192905,9.874,90673536.0
2022-06-03 15:55:00,49.82861634272,134.416,1779.0,91176198.0,0.0,61.95479201451,1.352,89195504.0
2022-06-03 16:00:00,48.366465679155,133.676,1779.0,86570970.0,0.0,63.82002650411,1.331,87829104.0
2022-06-03 16:05:00,47.883463940495,131.863,1779.0,66254600.0,0.0,67.761913648155,1.658,92107504.0
2022-06-03 16:10:00,50.09297487947,133.121,1779.0,84829789.0,0.0,65.44585820800499,1.035,92744136.0
2022-06-03 16:15:00,49.62774963116,133.823,1779.0,88962458.0,0.0,66.01268410953,1.079,93830904.0
2022-06-03 16:20:00,47.93748768649,134.161,1779.0,69476878.0,0.0,64.794643568385,3.919,92246104.0
2022-06-03 16:25:00,48.893077039634996,133.111,1779.0,64715965.0,0.0,70.70682960057499,2.193,95330872.0
2022-06-03 16:30:00,48.66975701859,134.331,1779.0,70387064.0,1.03806,70.510174315055,3.236,94822104.0
2022-06-03 16:35:00,49.37797849765,133.229,1779.0,87698230.0,0.0,67.563381531465,0.624,95269272.0
2022-06-03 16:40:00,49.56219786932,131.365,1779.0,88960065.0,0.0,67.086117097845,9.482,95170440.0
2022-06-03 16:45:00,49.12884823332,134.017,1779.0,73982696.0,0.0,63.963131066125,1.853,90844704.0
2022-06-03 16:50:00,48.528697134435,131.252,1779.0,63352290.0,0.0,70.92298561971499,5.052,95806074.0
2022-06-03 16:55:00,48.60715020322,133.212,1779.0,63303688.0,0.0,68.9547771858,0.641,92957871.0
2022-06-03 17:00:00,49.09184566757,133.049,1779.0,61740771.0,0.0,66.591915407325,3.137,94393704.0
2022-06-03 17:05:00,48.107661341965,130.698,1779.0,57862147.0,0.0,66.033550504855,1.395,93931600.0
2022-06-03 17:10:00,48.24820242726,134.538,1779.0,70857455.0,0.0,66.62376050205499,2.247,93615304.0
